match_id,blue_win,blueChampionKill,blueFirstBlood,blueTowerKill,blueInhibitorKill,blueBaronKill,blueRiftHeraldKill,blueTotalGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgPlayerLevel,redChampionKill,redFirstBlood,redTowerKill,redInhibitorKill,redBaronKill,redRiftHeraldKill,redTotalGold,redMinionsKilled,redJungleMinionsKilled,redAvgPlayerLevel,blueDragonKill,blueDragonHextechKill,blueDragonChemtechKill,blueDragonFireKill,blueDragonAirKill,blueDragonEarthKill,blueDragonWaterKill,blueDragonElderKill,blueVoidgrubKill,blueAtakhanKill,redDragonKill,redDragonHextechKill,redDragonChemtechKill,redDragonFireKill,redDragonAirKill,redDragonEarthKill,redDragonWaterKill,redDragonElderKill,redVoidgrubKill,redAtakhanKill,redDragonChemtech_DragonKill,redDragonEarth_DragonKill,blueDragonHextech_DragonKill,redDragonHextech_DragonKill,blue1_championId,blue1_position,blue2_championId,blue2_position,blue3_championId,blue3_position,blue4_championId,blue4_position,blue5_championId,blue5_position,red1_championId,red1_position,red2_championId,red2_position,red3_championId,red3_position,red4_championId,red4_position,red5_championId,red5_position,redDragonWater_DragonKill,blueDragonFire_DragonKill,blueDragonChemtech_DragonKill,redDragonAir_DragonKill,blueDragonWater_DragonKill,redDragonFire_DragonKill,blueDragonEarth_DragonKill,blueDragonAir_DragonKill,redDragonElder_DragonKill,blueDragonElder_DragonKill,blueTeamChampions,redTeamChampions
KR_7574206025,TRUE,20,FALSE,3,0,0,0,33126,396,98,10.2,11,TRUE,0,0,0,0,27140,348,85,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,799,TOP,234,JUNGLE,893,MIDDLE,81,BOTTOM,43,UTILITY,164,TOP,5,JUNGLE,134,MIDDLE,523,BOTTOM,117,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7574166746,FALSE,14,TRUE,3,0,0,1,38536,555,111,11.6,24,FALSE,2,0,0,0,43533,531,139,12.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,887,TOP,5,JUNGLE,13,MIDDLE,81,BOTTOM,57,UTILITY,27,TOP,234,JUNGLE,134,MIDDLE,18,BOTTOM,60,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7573942084,TRUE,16,FALSE,2,0,0,0,32098,442,120,10.6,6,TRUE,0,0,0,0,25754,382,105,9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,887,TOP,234,JUNGLE,163,MIDDLE,901,BOTTOM,78,UTILITY,24,TOP,5,JUNGLE,103,MIDDLE,202,BOTTOM,111,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7573590661,TRUE,43,FALSE,7,1,0,1,54614,611,157,14.8,11,TRUE,1,0,0,0,40231,561,133,12.6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,950,JUNGLE,7,MIDDLE,110,BOTTOM,12,UTILITY,39,TOP,76,JUNGLE,236,MIDDLE,15,BOTTOM,526,UTILITY,1,0,0,0,0,0,0,1,0,0,0,0
KR_7572638957,FALSE,13,FALSE,0,0,0,0,29768,402,101,9.8,27,TRUE,0,0,0,0,34914,419,110,10.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,68,TOP,950,JUNGLE,517,MIDDLE,221,BOTTOM,80,UTILITY,39,TOP,56,JUNGLE,103,MIDDLE,145,BOTTOM,555,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7572609101,TRUE,36,TRUE,10,2,1,1,68023,830,190,16.8,22,FALSE,4,0,0,0,59758,821,198,15.6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,68,TOP,24,JUNGLE,799,MIDDLE,81,BOTTOM,89,UTILITY,887,TOP,106,JUNGLE,126,MIDDLE,145,BOTTOM,78,UTILITY,0,0,0,0,0,0,1,1,0,0,0,0
KR_7572568793,FALSE,7,TRUE,1,0,0,0,38222,614,150,12.4,14,FALSE,4,0,0,1,45907,714,172,12.8,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,84,TOP,64,JUNGLE,101,MIDDLE,221,BOTTOM,12,UTILITY,126,TOP,62,JUNGLE,34,MIDDLE,145,BOTTOM,111,UTILITY,0,0,1,2,0,0,0,0,0,0,0,0
KR_7571690056,FALSE,22,TRUE,0,0,0,0,35627,428,126,10.8,32,FALSE,4,0,0,1,42022,449,128,11.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68,TOP,81,JUNGLE,202,BOTTOM,910,MIDDLE,517,UTILITY,114,TOP,234,JUNGLE,245,MIDDLE,236,BOTTOM,111,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7570317409,FALSE,28,TRUE,1,0,0,1,47075,556,141,12.6,31,FALSE,8,0,0,0,53091,555,154,14,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,110,BOTTOM,245,JUNGLE,950,MIDDLE,516,TOP,78,UTILITY,75,TOP,876,JUNGLE,39,MIDDLE,221,BOTTOM,89,UTILITY,0,0,0,1,0,0,1,0,0,0,0,0
KR_7570234988,TRUE,25,TRUE,2,0,0,0,34994,363,120,10.6,12,FALSE,0,0,0,0,29191,395,98,9.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,TOP,143,JUNGLE,799,MIDDLE,145,BOTTOM,89,UTILITY,126,TOP,950,JUNGLE,3,MIDDLE,115,BOTTOM,555,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7569426799,FALSE,19,FALSE,1,0,0,0,48152,626,134,14,34,TRUE,11,3,1,1,61832,696,160,15.8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,126,TOP,234,JUNGLE,8,MIDDLE,81,BOTTOM,432,UTILITY,39,TOP,5,JUNGLE,517,MIDDLE,800,BOTTOM,43,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7569362546,TRUE,41,TRUE,8,1,0,1,51430,577,123,14.6,16,FALSE,5,0,0,0,43865,548,132,12.2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,107,JUNGLE,893,MIDDLE,81,BOTTOM,432,UTILITY,887,TOP,143,JUNGLE,42,MIDDLE,22,BOTTOM,201,UTILITY,0,0,1,0,1,1,0,0,0,0,0,0
KR_7568788977,TRUE,35,TRUE,10,1,0,1,58003,673,177,14.6,25,FALSE,4,0,0,0,51457,636,129,14,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,114,TOP,421,JUNGLE,268,MIDDLE,81,BOTTOM,111,UTILITY,887,TOP,78,JUNGLE,3,MIDDLE,222,BOTTOM,432,UTILITY,0,0,0,0,0,0,0,2,0,0,0,0
KR_7568765238,FALSE,36,TRUE,4,0,0,1,65765,763,173,16.2,38,FALSE,11,3,1,0,69482,735,194,16.2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,68,TOP,234,JUNGLE,893,MIDDLE,202,BOTTOM,235,UTILITY,114,TOP,64,JUNGLE,13,MIDDLE,119,BOTTOM,12,UTILITY,0,0,0,2,0,1,0,0,0,0,0,0
KR_7568675255,TRUE,36,TRUE,5,0,0,1,54461,600,180,14.8,22,FALSE,3,0,0,0,46728,589,133,12.6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,TOP,950,JUNGLE,69,MIDDLE,119,BOTTOM,78,UTILITY,887,TOP,421,JUNGLE,910,MIDDLE,145,BOTTOM,111,UTILITY,0,1,1,0,2,0,0,0,0,0,0,0
KR_7568624075,FALSE,7,TRUE,1,0,0,1,37669,558,154,11.8,20,FALSE,4,0,0,0,43876,580,127,13.6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,68,TOP,64,JUNGLE,119,BOTTOM,101,MIDDLE,518,UTILITY,3,TOP,62,JUNGLE,103,MIDDLE,81,BOTTOM,12,UTILITY,1,1,0,0,0,0,0,1,0,0,0,0
KR_7568008739,FALSE,11,FALSE,0,0,0,0,28698,379,94,9.8,20,TRUE,5,0,0,0,35963,436,107,10.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,30,JUNGLE,238,MIDDLE,21,BOTTOM,111,UTILITY,39,TOP,203,JUNGLE,268,MIDDLE,145,BOTTOM,526,UTILITY,1,0,0,1,0,0,0,0,0,0,0,0
KR_7567539563,FALSE,37,FALSE,4,0,0,0,73136,860,232,16.6,48,TRUE,8,1,1,1,79316,862,214,17.2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,887,TOP,234,JUNGLE,163,MIDDLE,145,BOTTOM,555,UTILITY,799,TOP,106,JUNGLE,84,MIDDLE,429,BOTTOM,78,UTILITY,0,1,1,0,1,2,0,0,0,0,0,0
KR_7567521051,FALSE,20,TRUE,5,0,0,1,49786,678,159,13.6,24,FALSE,10,2,1,0,59771,715,168,15.6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,266,TOP,154,JUNGLE,163,MIDDLE,81,BOTTOM,43,UTILITY,150,TOP,80,JUNGLE,268,MIDDLE,202,BOTTOM,235,UTILITY,0,1,0,0,0,0,1,0,0,0,0,0
KR_7567418004,FALSE,11,FALSE,2,0,0,0,37105,527,110,11.2,29,TRUE,6,0,0,1,45388,534,136,13.2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,68,TOP,64,JUNGLE,950,MIDDLE,222,BOTTOM,43,UTILITY,150,TOP,78,JUNGLE,268,MIDDLE,202,BOTTOM,518,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7649635726,TRUE,36,TRUE,10,1,0,0,64182,713,168,15.2,26,FALSE,4,0,1,1,59323,655,172,15,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,58,TOP,64,JUNGLE,13,MIDDLE,901,BOTTOM,78,UTILITY,266,TOP,5,JUNGLE,131,MIDDLE,202,BOTTOM,12,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7649583202,TRUE,36,FALSE,11,3,1,0,65289,683,220,16,18,TRUE,3,0,0,1,52385,679,160,13.6,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,126,TOP,238,JUNGLE,13,MIDDLE,498,BOTTOM,497,UTILITY,110,TOP,64,JUNGLE,61,MIDDLE,235,BOTTOM,111,UTILITY,0,0,1,0,0,0,0,0,0,0,0,0
KR_7649543821,FALSE,32,FALSE,3,0,0,0,55472,600,134,13.8,41,TRUE,5,0,1,1,59753,599,206,15.6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,893,TOP,238,JUNGLE,131,MIDDLE,236,BOTTOM,267,UTILITY,18,TOP,64,JUNGLE,163,MIDDLE,81,BOTTOM,85,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7649511564,FALSE,13,FALSE,1,0,0,0,35106,467,92,10.6,25,TRUE,4,0,0,1,42398,531,133,12.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,68,TOP,950,JUNGLE,103,MIDDLE,901,BOTTOM,111,UTILITY,110,TOP,80,JUNGLE,13,MIDDLE,236,BOTTOM,267,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7649456330,TRUE,37,FALSE,9,1,1,0,67031,761,219,16.6,18,TRUE,3,0,0,1,54907,728,182,14.2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92,TOP,950,JUNGLE,1,MIDDLE,81,BOTTOM,78,UTILITY,58,TOP,234,JUNGLE,3,MIDDLE,236,BOTTOM,497,UTILITY,0,2,0,0,0,0,0,1,0,0,0,0
KR_7648456883,FALSE,17,FALSE,0,0,0,1,36725,451,81,10.6,27,TRUE,3,0,0,0,40652,492,125,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,799,TOP,234,JUNGLE,13,MIDDLE,202,BOTTOM,111,UTILITY,76,TOP,36,JUNGLE,112,MIDDLE,901,BOTTOM,12,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7647369738,FALSE,24,FALSE,3,0,0,0,60801,732,115,15.4,46,TRUE,7,1,1,1,71767,781,223,16.4,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,114,TOP,78,JUNGLE,163,MIDDLE,236,BOTTOM,267,UTILITY,150,TOP,80,JUNGLE,112,MIDDLE,429,BOTTOM,888,UTILITY,1,1,0,1,0,2,0,0,0,0,0,0
KR_7647336334,TRUE,35,TRUE,9,2,0,1,58358,682,148,15,13,FALSE,3,0,0,0,44415,622,106,13,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,80,JUNGLE,245,MIDDLE,81,BOTTOM,43,UTILITY,887,TOP,72,JUNGLE,268,MIDDLE,901,BOTTOM,432,UTILITY,0,1,0,0,1,0,0,2,0,0,0,0
KR_7641722153,FALSE,31,TRUE,6,0,0,1,66945,852,170,16.2,42,FALSE,8,1,1,0,74054,810,214,17,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,82,TOP,950,JUNGLE,163,MIDDLE,21,BOTTOM,518,UTILITY,79,TOP,80,JUNGLE,142,MIDDLE,145,BOTTOM,12,UTILITY,0,0,0,2,0,0,0,0,0,0,0,0
KR_7640626023,FALSE,23,TRUE,2,0,0,0,41729,522,132,12,29,FALSE,4,0,0,1,47846,517,155,12.8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,83,TOP,234,JUNGLE,893,MIDDLE,236,BOTTOM,1,UTILITY,24,TOP,62,JUNGLE,13,MIDDLE,110,BOTTOM,79,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7640524780,FALSE,7,FALSE,2,0,0,0,34198,506,118,11.4,31,TRUE,6,0,0,1,46812,539,152,13.2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,126,TOP,11,JUNGLE,163,MIDDLE,81,BOTTOM,201,UTILITY,117,TOP,120,JUNGLE,893,MIDDLE,498,BOTTOM,497,UTILITY,0,0,1,0,1,0,0,0,0,0,0,0
KR_7639495565,FALSE,23,TRUE,2,0,0,0,54035,705,173,14.2,34,FALSE,8,1,0,1,61602,704,179,15.4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,104,JUNGLE,268,MIDDLE,236,BOTTOM,40,UTILITY,39,TOP,80,JUNGLE,3,MIDDLE,22,BOTTOM,518,UTILITY,1,0,0,1,0,2,0,0,0,0,0,0
KR_7638731293,TRUE,29,FALSE,7,1,0,1,57194,620,150,13.6,35,TRUE,2,0,0,0,52223,592,171,14.2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,126,TOP,154,JUNGLE,893,MIDDLE,236,BOTTOM,89,UTILITY,164,TOP,950,JUNGLE,127,MIDDLE,161,BOTTOM,111,UTILITY,0,0,1,1,0,0,0,0,0,0,0,0
KR_7638700179,FALSE,49,TRUE,6,0,0,0,73462,785,167,16.4,48,FALSE,8,2,1,1,76074,731,260,17.4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,799,TOP,876,JUNGLE,245,MIDDLE,145,BOTTOM,80,UTILITY,17,TOP,950,JUNGLE,517,MIDDLE,81,BOTTOM,78,UTILITY,2,1,0,1,0,0,0,0,0,0,0,0
KR_7638377938,TRUE,43,FALSE,5,0,0,1,56305,589,160,15,22,TRUE,3,0,0,0,47011,574,117,13,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,TOP,950,JUNGLE,163,MIDDLE,145,BOTTOM,78,UTILITY,68,TOP,234,JUNGLE,268,MIDDLE,18,BOTTOM,12,UTILITY,0,1,0,0,0,0,1,1,0,0,0,0
KR_7633736489,TRUE,32,TRUE,7,0,0,0,55243,643,160,14.2,22,FALSE,5,0,0,1,49992,628,166,13.6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,TOP,5,JUNGLE,268,MIDDLE,236,BOTTOM,111,UTILITY,39,MIDDLE,143,JUNGLE,126,TOP,110,BOTTOM,201,UTILITY,1,0,1,0,0,0,0,0,0,0,0,0
KR_7633690769,FALSE,7,TRUE,0,0,0,0,29907,454,120,10.2,18,FALSE,0,0,0,0,34184,446,126,11.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,98,TOP,80,JUNGLE,163,MIDDLE,81,BOTTOM,76,UTILITY,14,TOP,234,JUNGLE,103,MIDDLE,110,BOTTOM,201,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7629900473,TRUE,47,TRUE,10,2,1,1,68021,636,175,16.4,25,FALSE,5,0,0,0,57489,657,137,14.2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,799,TOP,234,JUNGLE,103,MIDDLE,202,BOTTOM,526,UTILITY,126,TOP,245,JUNGLE,84,MIDDLE,110,BOTTOM,78,UTILITY,1,0,0,0,0,1,0,0,0,0,0,0
KR_7625634434,TRUE,35,TRUE,6,0,0,1,46703,483,146,12,17,FALSE,2,0,0,0,34336,430,82,10.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,TOP,163,JUNGLE,42,MIDDLE,81,BOTTOM,43,UTILITY,67,TOP,245,JUNGLE,518,MIDDLE,145,BOTTOM,89,UTILITY,0,1,0,0,1,0,0,0,0,0,0,0
KR_7625400257,FALSE,26,FALSE,4,0,0,0,61053,746,175,15,43,TRUE,11,2,1,1,72558,734,216,16.2,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,83,TOP,154,JUNGLE,117,MIDDLE,498,BOTTOM,497,UTILITY,41,TOP,254,JUNGLE,163,MIDDLE,22,BOTTOM,60,UTILITY,2,1,0,0,1,0,0,0,0,0,0,0
KR_7625329957,FALSE,26,FALSE,1,0,0,0,51635,581,102,13.8,49,TRUE,10,2,0,1,64317,590,253,15.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117,TOP,203,JUNGLE,517,MIDDLE,81,BOTTOM,518,UTILITY,2,TOP,143,JUNGLE,238,MIDDLE,236,BOTTOM,12,UTILITY,0,0,0,0,1,0,0,1,0,0,0,0
KR_7621595880,FALSE,21,FALSE,2,0,0,0,49080,600,129,13.2,38,TRUE,8,1,0,1,59170,603,172,14.8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,85,TOP,254,JUNGLE,103,MIDDLE,18,BOTTOM,78,UTILITY,3,TOP,80,JUNGLE,163,MIDDLE,81,BOTTOM,201,UTILITY,0,0,0,0,0,0,0,1,0,0,0,0
KR_7619235787,TRUE,47,TRUE,7,1,0,0,62986,637,203,15.6,31,FALSE,4,0,0,1,52616,600,127,13.8,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,TOP,104,JUNGLE,13,MIDDLE,81,BOTTOM,555,UTILITY,126,TOP,950,JUNGLE,55,MIDDLE,145,BOTTOM,526,UTILITY,0,0,0,0,1,1,0,1,0,0,0,0
KR_7619206649,FALSE,28,TRUE,5,0,0,0,55065,608,187,15,50,FALSE,8,1,1,1,61861,624,153,15.6,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,164,TOP,56,JUNGLE,893,MIDDLE,236,BOTTOM,517,UTILITY,58,TOP,950,JUNGLE,84,MIDDLE,110,BOTTOM,526,UTILITY,0,0,0,2,0,0,0,0,0,0,0,0
KR_7619116685,FALSE,29,FALSE,3,0,0,1,58524,769,138,14.8,41,TRUE,8,1,1,0,67296,727,227,16.8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,14,TOP,254,JUNGLE,163,MIDDLE,110,BOTTOM,201,UTILITY,56,TOP,143,JUNGLE,238,MIDDLE,145,BOTTOM,497,UTILITY,0,1,0,1,0,0,0,1,0,0,0,0
KR_7617909516,TRUE,33,FALSE,7,0,0,1,58177,669,205,15.2,18,TRUE,3,0,0,0,48208,678,156,13,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,897,TOP,950,JUNGLE,268,MIDDLE,202,BOTTOM,89,UTILITY,76,TOP,72,JUNGLE,61,MIDDLE,81,BOTTOM,526,UTILITY,0,1,0,1,1,0,0,0,0,0,0,0
KR_7617853921,FALSE,10,FALSE,2,0,0,1,40346,583,124,12.6,32,TRUE,4,0,0,0,48896,595,184,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,14,TOP,234,JUNGLE,34,MIDDLE,21,BOTTOM,60,UTILITY,799,TOP,876,JUNGLE,236,MIDDLE,22,BOTTOM,78,UTILITY,0,0,0,1,0,1,0,0,0,0,0,0
KR_7613467915,FALSE,49,TRUE,6,0,0,1,75935,818,255,17,37,FALSE,5,0,1,0,79273,899,199,17.2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,TOP,234,JUNGLE,61,MIDDLE,236,BOTTOM,60,UTILITY,126,TOP,950,JUNGLE,163,MIDDLE,221,BOTTOM,201,UTILITY,0,0,0,0,1,0,2,1,1,0,0,0
KR_7613413196,FALSE,29,FALSE,2,0,0,0,52592,569,164,14.8,52,TRUE,9,2,1,1,66588,667,185,16.6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,799,TOP,5,JUNGLE,517,MIDDLE,110,BOTTOM,497,UTILITY,887,TOP,254,JUNGLE,893,MIDDLE,81,BOTTOM,111,UTILITY,0,1,0,1,0,0,0,0,0,0,0,0
KR_7606892851,FALSE,36,TRUE,3,0,0,1,66937,823,184,16.8,33,FALSE,7,1,1,0,76674,910,298,17.2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,893,TOP,64,JUNGLE,910,MIDDLE,202,BOTTOM,12,UTILITY,68,TOP,234,JUNGLE,163,MIDDLE,15,BOTTOM,78,UTILITY,0,1,0,0,0,2,1,0,0,0,0,0
KR_7606785232,TRUE,43,FALSE,9,1,1,1,73676,730,199,17,39,TRUE,5,1,0,0,66651,736,181,16.2,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,799,TOP,163,JUNGLE,85,MIDDLE,202,BOTTOM,235,UTILITY,897,TOP,234,JUNGLE,112,MIDDLE,145,BOTTOM,53,UTILITY,1,0,0,0,0,1,1,0,0,0,0,0
KR_7606605077,TRUE,29,TRUE,11,3,0,1,59187,724,173,15.2,16,FALSE,1,0,0,0,47526,670,184,13.8,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,TOP,245,JUNGLE,910,MIDDLE,81,BOTTOM,235,UTILITY,150,TOP,78,JUNGLE,85,MIDDLE,523,BOTTOM,161,UTILITY,1,0,0,0,0,0,1,1,0,0,0,0
KR_7603837226,TRUE,37,FALSE,8,1,1,0,62687,741,183,15.6,28,TRUE,7,0,0,1,58444,698,176,15.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114,TOP,234,JUNGLE,163,MIDDLE,236,BOTTOM,267,UTILITY,23,TOP,876,JUNGLE,777,MIDDLE,21,BOTTOM,78,UTILITY,0,0,1,0,1,0,0,0,0,0,0,0
KR_7602856423,TRUE,30,TRUE,8,1,2,1,77676,987,193,17.8,35,FALSE,10,3,0,0,75668,943,227,17.4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,887,TOP,78,JUNGLE,910,MIDDLE,22,BOTTOM,79,UTILITY,126,TOP,76,JUNGLE,13,MIDDLE,202,BOTTOM,497,UTILITY,2,1,0,0,0,0,0,0,0,0,0,0
KR_7602078912,FALSE,10,TRUE,2,0,0,0,34523,499,129,10.8,21,FALSE,7,1,0,1,44288,548,139,12.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887,MIDDLE,120,JUNGLE,92,TOP,110,BOTTOM,147,UTILITY,10,TOP,78,JUNGLE,18,MIDDLE,69,BOTTOM,60,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7602039831,TRUE,25,TRUE,8,1,0,1,42092,480,149,11.8,13,FALSE,2,0,0,0,35641,446,105,11.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,526,UTILITY,120,JUNGLE,1,MIDDLE,498,BOTTOM,39,TOP,85,TOP,254,JUNGLE,134,MIDDLE,145,BOTTOM,235,UTILITY,0,1,0,0,0,0,0,0,0,0,0,0
KR_7601992528,FALSE,26,TRUE,8,1,1,0,67993,838,203,16.8,46,FALSE,8,2,0,1,73255,791,255,17.4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,887,TOP,254,JUNGLE,134,MIDDLE,145,BOTTOM,80,UTILITY,24,TOP,245,JUNGLE,238,MIDDLE,221,BOTTOM,201,UTILITY,0,0,0,1,1,0,0,0,0,0,0,0
KR_7601747257,TRUE,37,FALSE,7,1,0,1,70289,782,225,16.6,50,TRUE,6,0,1,0,71209,717,232,17,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,517,MIDDLE,887,JUNGLE,42,BOTTOM,3,TOP,78,UTILITY,799,TOP,254,JUNGLE,103,MIDDLE,145,BOTTOM,57,UTILITY,1,0,0,0,0,0,1,0,0,0,0,0
KR_7601536029,TRUE,34,TRUE,10,1,1,1,63307,760,236,16.2,24,FALSE,1,0,0,0,51956,726,149,14.6,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,887,JUNGLE,236,MIDDLE,101,BOTTOM,79,UTILITY,799,TOP,163,JUNGLE,3,MIDDLE,202,BOTTOM,111,UTILITY,1,0,2,0,0,1,0,0,0,0,0,0
KR_7599238491,TRUE,22,FALSE,3,0,0,1,40672,487,123,12,15,TRUE,2,0,0,0,36679,490,130,11.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,TOP,64,JUNGLE,163,MIDDLE,22,BOTTOM,60,UTILITY,113,TOP,9,JUNGLE,777,MIDDLE,429,BOTTOM,888,UTILITY,0,0,1,0,0,0,0,0,0,0,0,0
